id,linenumber,opath,lng,lat,t
00012,100,26268,113.793428717,22.6996496874,19-02-01 09:26:16
00012,101,26268,113.794747944,22.699680121,19-02-01 09:26:56
00012,102,50326,113.795026711,22.6996831523,19-02-01 09:28:46
00012,103,49887,113.795086479,22.7002322173,19-02-01 09:28:56
00012,104,65189,113.791855693,22.7040103536,19-02-01 09:31:56
00012,105,9334,113.790337893,22.7039839121,19-02-01 09:33:46
00012,106,4431,113.7817632,22.7076282,19-02-01 09:40:26
00012,107,82613,113.780442166,22.7077998761,19-02-01 09:43:46
00012,108,82613,113.77995896,22.707836435,19-02-01 09:44:16
00012,109,60492,113.779327902,22.7078123744,19-02-01 09:44:56
00012,110,60492,113.780678772,22.7077102252,19-02-01 10:00:16
00012,111,4548,113.781414923,22.7051749261,19-02-01 10:01:16
00012,112,9073,113.789628415,22.7038418765,19-02-01 10:06:06
00012,113,84731,113.79320772,22.703903579,19-02-01 10:07:06
00012,114,28996,113.79489392,22.7022070314,19-02-01 10:08:06
00012,115,26272,113.788547237,22.6977881378,19-02-01 10:11:26
00012,116,83721,113.788022461,22.6965044223,19-02-01 10:11:46
00012,117,41562,113.787790558,22.6929395041,19-02-01 10:12:55
00012,118,41711,113.787797275,22.6924397086,19-02-01 10:13:06
00012,119,41711,113.787808919,22.6915704879,19-02-01 10:13:46
00012,120,41624,113.794019877,22.6904478135,19-02-01 10:16:16
00012,121,21830,113.797837897,22.6912885616,19-02-01 10:19:14
00012,122,21830,113.797982108,22.691332954,19-02-01 10:19:16
00012,123,22446,113.800600179,22.6921588027,19-02-01 10:20:16
00012,124,21841,113.802080511,22.691045212,19-02-01 10:21:02
00012,125,21841,113.802248355,22.6909288599,19-02-01 10:21:06
00012,126,58774,113.804323614,22.6893702926,19-02-01 10:21:46
00012,127,12402,113.807821587,22.6819529778,19-02-01 10:26:06
00012,128,8443,113.808865708,22.6718332359,19-02-01 10:29:16
00012,129,8443,113.808894087,22.6717387475,19-02-01 10:29:46
00012,130,18920,113.809449739,22.6716201808,19-02-01 10:30:36
00012,131,18920,113.811525452,22.6725093049,19-02-01 10:31:38
00012,132,33086,113.812264335,22.6726620519,19-02-01 10:31:56
00012,133,19003,113.816055201,22.6749815392,19-02-01 10:36:36
00012,134,33089,113.816781373,22.6754657899,19-02-01 10:37:06
00012,135,20727,113.820526762,22.6778779686,19-02-01 10:39:24
00012,136,777,113.825838083,22.6902579478,19-02-01 10:45:26
00012,137,777,113.825716506,22.6907242076,19-02-01 10:45:53
00012,138,777,113.825103559,22.6929782653,19-02-01 10:46:46
00012,139,81076,113.827661533,22.6954703258,19-02-01 10:50:46
00012,140,81076,113.827679427,22.6953407896,19-02-01 10:50:56
00012,141,81076,113.827736966,22.6949242526,19-02-01 10:51:06
00012,142,81101,113.827896479,22.6932922199,19-02-01 10:51:36
00012,143,81101,113.82745604,22.6909002411,19-02-01 10:52:16
00012,144,81101,113.826577745,22.6890328882,19-02-01 10:52:46
00012,145,80994,113.824843429,22.6856100778,19-02-01 10:54:19
00012,146,29420,113.823376219,22.6807971141,19-02-01 10:55:56
00012,147,81116,113.823406451,22.6779585953,19-02-01 10:57:16
00012,148,81116,113.823417869,22.6777239749,19-02-01 10:57:26
00012,149,22113,113.823876428,22.6805650422,19-02-01 10:59:36
00012,150,80970,113.8238816,22.6812648,19-02-01 11:00:26
00012,151,80970,113.82389154,22.6814760812,19-02-01 12:15:36
00012,152,61806,113.825726538,22.6862752426,19-02-01 12:17:23
00012,153,81025,113.826765356,22.6883454581,19-02-01 12:17:50
00012,154,81025,113.827095702,22.6889780588,19-02-01 12:18:16
00012,155,66050,113.82665,22.6971319,19-02-01 12:20:56
00012,156,81101,113.827879155,22.6938480791,19-02-01 12:22:10
00012,157,66031,113.8259498,22.6898295,19-02-01 12:23:16
00012,158,20711,113.822413271,22.6853522776,19-02-01 12:26:06
00012,159,20711,113.820656132,22.6816347524,19-02-01 12:27:26
00012,160,18889,113.816459027,22.6752621562,19-02-01 12:35:06
00012,161,33085,113.809248957,22.671468105,19-02-01 12:38:31
00012,162,18919,113.808757737,22.6722768129,19-02-01 12:38:46
00012,163,8444,113.807912155,22.6773341541,19-02-01 12:40:16
00012,164,8444,113.80779592,22.6786321648,19-02-01 12:40:56
00012,165,8444,113.807799369,22.67871055,19-02-01 12:42:16
00012,166,22473,113.807454338,22.6828599253,19-02-01 12:43:26
00012,167,29147,113.804706601,22.6868466511,19-02-01 12:44:56
00012,168,21857,113.800912529,22.6920232531,19-02-01 12:49:36
00012,169,22631,113.800057533,22.6920627559,19-02-01 12:49:46
00012,170,22631,113.799470452,22.6918810956,19-02-01 12:49:56
00012,171,22631,113.799183468,22.691793844,19-02-01 12:50:26
00012,172,8093,113.797158917,22.6911698355,19-02-01 12:51:06
00012,173,22532,113.79661379,22.6909937439,19-02-01 12:53:16
00012,174,8097,113.794949873,22.6905079824,19-02-01 12:53:58
00012,175,42259,113.787929306,22.696163228,19-02-01 12:57:56
00012,176,26274,113.788351888,22.6973268065,19-02-01 12:58:16
00012,177,26268,113.790947668,22.6995924514,19-02-01 12:59:46
00012,178,26268,113.792969261,22.6996390881,19-02-01 13:00:26
00012,179,26268,113.794663361,22.6996781697,19-02-01 13:01:16
00012,180,49887,113.795018349,22.7030292238,19-02-01 13:02:56
00012,181,28997,113.794999987,22.7037853598,19-02-01 13:03:16
00012,182,65189,113.791748545,22.7040084635,19-02-01 13:04:56
00012,183,65189,113.791259945,22.7039998448,19-02-01 13:05:56
00012,184,9334,113.790290978,22.7039832055,19-02-01 13:06:16
00012,185,9093,113.787269899,22.7039390876,19-02-01 13:07:06
00012,186,74410,113.785614737,22.7039604868,19-02-01 13:08:36
00012,187,9294,113.783255157,22.7040710481,19-02-01 13:09:36
00012,188,9294,113.782798335,22.7041076075,19-02-01 13:09:46
00012,189,81210,113.781620717,22.7058593514,19-02-01 13:12:56
00012,190,82613,113.781555726,22.7077156251,19-02-01 13:14:16
00012,191,82613,113.780882851,22.7077665342,19-02-01 13:14:36
00012,192,82613,113.779173263,22.7078958802,19-02-01 13:15:26
00012,193,4548,113.781608188,22.7075507469,19-02-01 13:30:29
00012,194,4548,113.781365509,22.7045958484,19-02-01 13:31:26
00012,195,84731,113.79275721,22.7038952393,19-02-01 13:37:06
00012,196,26272,113.788858874,22.6985240933,19-02-01 13:40:46
00012,197,69061,113.787762053,22.6950340304,19-02-01 13:42:26
00012,198,41731,113.787767244,22.6946510289,19-02-01 13:42:34
00012,199,41624,113.793922261,22.6904583707,19-02-01 13:46:00
00012,200,77546,113.796790413,22.6909602154,19-02-01 13:46:56
00012,201,7880,113.803168046,22.690263992,19-02-01 13:49:36
00012,202,58774,113.804257597,22.6894214739,19-02-01 13:49:56
00012,203,58774,113.804395868,22.6893142751,19-02-01 13:50:16
00012,204,83281,113.805371047,22.6884100546,19-02-01 13:50:36
00012,205,12402,113.806212396,22.6845992441,19-02-01 13:52:09
00012,206,12402,113.807616571,22.6824457453,19-02-01 13:52:56
00012,207,12402,113.807809494,22.6803748071,19-02-01 13:53:26
00012,208,22469,113.807722678,22.6785658191,19-02-01 13:55:26
00012,209,22469,113.807916678,22.676941566,19-02-01 13:56:06
00012,210,8443,113.808317146,22.6748445794,19-02-01 13:56:40
00012,211,8443,113.808519875,22.674511292,19-02-01 13:56:46
00012,212,8443,113.808599327,22.6743845712,19-02-01 13:56:56
00012,213,8443,113.808626824,22.6743407156,19-02-01 13:57:06
00012,214,8443,113.8089392,22.6716252,19-02-01 13:58:36
00012,215,33086,113.811736664,22.6725556855,19-02-01 13:59:46
00012,216,33086,113.813250659,22.673130614,19-02-01 14:00:36
00012,217,19024,113.820372311,22.6789488371,19-02-01 14:06:36
00012,218,8269,113.820439343,22.6811891941,19-02-01 14:08:06
00012,219,8269,113.821450404,22.6832671906,19-02-01 14:08:56
00012,220,8269,113.822079423,22.6845961814,19-02-01 14:09:26
00012,221,8269,113.823351122,22.6874369452,19-02-01 14:10:46
00012,222,777,113.825932897,22.6894096625,19-02-01 14:12:46
00012,223,777,113.824773243,22.6944986734,19-02-01 14:15:44
00012,224,777,113.824770772,22.6945615188,19-02-01 14:15:46
00012,225,777,113.824889466,22.6956593627,19-02-01 14:16:26
00012,226,777,113.82497537,22.6962546815,19-02-01 14:18:16
00012,227,66032,113.827369159,22.6962090953,19-02-01 14:20:16
00012,228,81101,113.826441225,22.6887651448,19-02-01 14:23:56
00012,229,81101,113.826247557,22.6883853217,19-02-01 14:24:16
00012,230,80994,113.824765505,22.6854525743,19-02-01 14:25:36
00012,231,80994,113.8245212,22.6849587728,19-02-01 14:25:46
00012,232,29404,113.82338162,22.6800917223,19-02-01 14:27:36
00012,233,29404,113.82338482,22.679601057,19-02-01 14:28:00
00012,234,29404,113.823376267,22.6784042603,19-02-01 14:28:26
00012,235,81116,113.823419351,22.6777974086,19-02-01 14:28:36
00012,236,22113,113.823864089,22.6788958085,19-02-01 14:29:16
00012,237,80970,113.8238816,22.6812648,19-02-01 15:30:26
00012,238,80970,113.823994039,22.6823735451,19-02-01 15:31:11
00012,239,29388,113.8251797,22.6851658496,19-02-01 15:31:51
00012,240,81101,113.826769651,22.6894092543,19-02-01 15:38:36
00012,241,776,113.824562278,22.6880742957,19-02-01 15:39:40
00012,242,33111,113.81535742,22.6745201095,19-02-01 15:49:50
00012,243,33111,113.815119948,22.6743635065,19-02-01 15:49:56
00012,244,18915,113.813248029,22.6731288798,19-02-01 15:50:56
00012,245,33085,113.811005224,22.672311949,19-02-01 15:51:56
00012,246,18919,113.808554117,22.6744566787,19-02-01 15:54:26
00012,247,22473,113.807882886,22.6803080498,19-02-01 15:57:26
00012,248,22473,113.807399418,22.6829453214,19-02-01 15:58:06
00012,249,22473,113.807040623,22.683503222,19-02-01 15:58:16
00012,250,22473,113.806046303,22.6850399722,19-02-01 15:59:06
00012,251,21857,113.801357772,22.6916679773,19-02-01 16:04:36
00012,252,22631,113.797378444,22.6912389019,19-02-01 16:06:26
00012,253,22684,113.787795933,22.6925398271,19-02-01 16:11:56
00012,254,83719,113.788123645,22.6967876516,19-02-01 16:14:06
00012,255,83719,113.788285831,22.6971707803,19-02-01 16:14:16
00012,256,26274,113.788484777,22.697640634,19-02-01 16:14:36
00012,257,49887,113.795088431,22.7001521563,19-02-01 16:19:36
00012,258,49887,113.795064049,22.7011519426,19-02-01 16:19:56
00012,259,49887,113.795036065,22.7023005434,19-02-01 16:20:36
00012,260,9093,113.787666514,22.7039479607,19-02-01 16:25:06
00012,261,81210,113.781740575,22.7073473252,19-02-01 16:30:26
00012,262,60492,113.779984286,22.7077627404,19-02-01 16:45:06
00012,263,4548,113.781518897,22.7064530805,19-02-01 16:45:59
00012,264,4548,113.781351556,22.7044387779,19-02-01 16:46:26
00012,265,81238,113.782639767,22.703988985,19-02-01 16:48:26
00012,266,9073,113.787552444,22.7038097359,19-02-01 16:49:56
00012,267,9073,113.790894634,22.7038625218,19-02-01 16:50:36
00012,268,28996,113.794924063,22.7006289183,19-02-01 16:52:46
00012,269,28996,113.794935543,22.7000278855,19-02-01 16:52:56
00012,270,50327,113.791762391,22.6996112465,19-02-01 16:54:16
00012,271,50327,113.791037281,22.6995945187,19-02-01 16:54:26
00012,272,26272,113.78839854,22.6974369797,19-02-01 16:56:06
00012,273,22442,113.791927711,22.6907013173,19-02-01 16:59:46
00012,274,41539,113.792490396,22.6906314014,19-02-01 17:00:16
00012,275,8087,113.796260774,22.6907852415,19-02-01 17:01:56
00012,276,21830,113.798416896,22.6914667954,19-02-01 17:03:06
00012,277,22446,113.801418991,22.6915289246,19-02-01 17:04:26
00012,278,21841,113.802188315,22.6909704803,19-02-01 17:05:06
00012,279,12402,113.806330468,22.6844192141,19-02-01 17:08:56
00012,280,12402,113.806394742,22.6843212142,19-02-01 17:09:06
00012,281,12402,113.807810251,22.6803896743,19-02-01 17:10:19
00012,282,12402,113.807756295,22.6793234568,19-02-01 17:11:26
00012,283,8443,113.808054676,22.6761453592,19-02-01 17:12:56
00012,284,8443,113.808841752,22.6719316553,19-02-01 17:14:56
00012,285,8443,113.808878454,22.6717808743,19-02-01 17:15:16
00012,286,18913,113.814521284,22.6739686803,19-02-01 17:18:36
00012,287,18913,113.814598289,22.6740194703,19-02-01 17:19:26
00012,288,18913,113.814810695,22.674159567,19-02-01 17:19:36
00012,289,19003,113.815548791,22.6746463111,19-02-01 17:20:06
00012,290,33089,113.816268114,22.6751368328,19-02-01 17:20:53
00012,291,33089,113.816980572,22.6755916283,19-02-01 17:21:36
00012,292,18887,113.81790225,22.6761770512,19-02-01 17:22:16
00012,293,18887,113.81847691,22.6765499543,19-02-01 17:22:36
00012,294,19024,113.820141547,22.6802328041,19-02-01 17:26:26
00012,295,777,113.825600112,22.6911705919,19-02-01 17:32:16
00012,296,777,113.824772885,22.6945077883,19-02-01 17:33:43
00012,297,81076,113.827656832,22.695504358,19-02-01 17:36:36
00012,298,81076,113.827767269,22.694704878,19-02-01 17:37:06
00012,299,81101,113.827839038,22.6941754127,19-02-01 17:37:16
00012,300,81101,113.827883486,22.692783958,19-02-01 17:37:46
00012,301,81101,113.827420479,22.6908030436,19-02-01 17:38:26
00012,302,81101,113.826976541,22.6898175903,19-02-01 17:38:46
00012,303,81101,113.826545327,22.6889693093,19-02-01 17:39:06
00012,304,81101,113.8263641,22.6886138864,19-02-01 17:39:26
00012,305,23977,113.825558873,22.6870346535,19-02-01 17:39:56
00012,306,80994,113.824956935,22.6858395022,19-02-01 17:40:16
00012,307,80994,113.824839623,22.6856023841,19-02-01 17:40:26
00012,308,80994,113.82455146,22.6850199355,19-02-01 17:40:46
00012,309,80994,113.82346549,22.6822596142,19-02-01 17:41:36
00012,310,29404,113.823380486,22.6802655325,19-02-01 17:42:26
00012,311,29404,113.823382426,22.6799680485,19-02-01 17:42:36
00012,312,81116,113.823418969,22.6778083034,19-02-01 17:43:36
00012,313,22113,113.823861226,22.6785084688,19-02-01 17:44:07
00012,314,22113,113.823869937,22.6796869202,19-02-01 17:44:36
00012,315,80970,113.8238816,22.6812648,19-02-01 18:21:06
00012,316,80970,113.824210141,22.6831514276,19-02-01 18:21:56
00012,317,29388,113.825067274,22.6849377736,19-02-01 18:22:26
00012,318,33573,113.827427349,22.6896149654,19-02-01 18:24:16
00012,319,81104,113.82775183,22.6902774926,19-02-01 18:24:26
00012,320,81104,113.827978227,22.6909541982,19-02-01 18:24:36
00012,321,66058,113.82795546,22.6960693728,19-02-01 18:26:36
00012,322,66031,113.825927117,22.689266101,19-02-01 18:30:16
00012,323,776,113.824594487,22.6880748824,19-02-01 18:31:21
00012,324,20711,113.823280412,22.6872848773,19-02-01 18:32:06
00012,325,20711,113.822388064,22.685295189,19-02-01 18:32:46
00012,326,20711,113.822012038,22.684443569,19-02-01 18:33:16
00012,327,8268,113.820425672,22.6786766704,19-02-01 18:35:56
00012,328,20728,113.818958651,22.6768625612,19-02-01 18:37:45
00012,329,33111,113.814844667,22.6741819702,19-02-01 18:41:36
00012,330,33085,113.810055033,22.6719078037,19-02-01 18:44:06
00012,331,18919,113.808816977,22.6720334386,19-02-01 18:45:26
00012,332,18919,113.808811791,22.673931768,19-02-01 18:46:06
00012,333,18919,113.807952869,22.676754126,19-02-01 18:47:11
00012,334,22473,113.807870615,22.6800957205,19-02-01 18:49:06
00012,335,22473,113.807947459,22.681525823,19-02-01 18:49:46
00012,336,22473,113.807837217,22.6822008168,19-02-01 18:49:56
00012,337,22473,113.806387499,22.684518785,19-02-01 18:50:36
00012,338,22473,113.805968212,22.6851575703,19-02-01 18:51:06
00012,339,29147,113.8047668,22.6866445,19-02-01 18:51:36
00012,340,29147,113.805450807,22.6876323581,19-02-01 18:52:06
00012,341,29147,113.805917523,22.6878260971,19-02-01 18:52:56
00012,342,9953,113.803402218,22.6901710216,19-02-01 18:54:06
00012,343,9953,113.802998362,22.6904665632,19-02-01 18:54:16
00012,344,22631,113.799727627,22.6919592842,19-02-01 18:56:06
00012,345,22631,113.798949087,22.6917225853,19-02-01 18:56:36
00012,346,22577,113.792088734,22.6907471564,19-02-01 19:00:56
00012,347,22577,113.791196451,22.6908557875,19-02-01 19:01:26
00012,348,41855,113.787845403,22.691248549,19-02-01 19:02:26
00012,349,22684,113.787804007,22.6919371109,19-02-01 19:02:36
00012,350,41561,113.787774399,22.694123425,19-02-01 19:03:46
00012,351,26268,113.790833376,22.6995898148,19-02-01 19:07:16
00012,352,26268,113.79232737,22.6996242801,19-02-01 19:07:39
00012,353,26268,113.793608954,22.6996538453,19-02-01 19:08:16
00012,354,26268,113.794601919,22.6996767523,19-02-01 19:08:36
00012,355,28997,113.795001028,22.7037423754,19-02-01 19:12:36
00012,356,28994,113.793265291,22.7040353534,19-02-01 19:13:46
00012,357,9093,113.787680443,22.7039482723,19-02-01 19:15:26
00012,358,74410,113.785768268,22.7039570688,19-02-01 19:17:16
00012,359,28996,113.794890693,22.7023759822,19-02-01 19:53:16
00012,360,41731,113.787766834,22.6946812305,19-02-01 19:58:10
00012,361,41562,113.787780242,22.6936938092,19-02-01 19:58:26
00012,362,41562,113.787789005,22.6930530599,19-02-01 19:58:36
00012,363,41711,113.787797487,22.692423874,19-02-01 19:58:46
00012,364,22442,113.788747538,22.6910811022,19-02-01 19:59:56
00012,365,41624,113.79366658,22.6904892831,19-02-01 20:01:56
00012,366,41624,113.795582525,22.6905675458,19-02-01 20:02:36
00012,367,21830,113.798784654,22.6915800027,19-02-01 20:05:16
00012,368,21841,113.802032769,22.6910783076,19-02-01 20:06:36
00012,369,12402,113.807821607,22.6806126443,19-02-01 20:10:46
00012,370,8443,113.808652155,22.672728494,19-02-01 20:14:46
00012,371,18920,113.809262756,22.6714785571,19-02-01 20:15:35
00012,372,18920,113.80973833,22.6717731008,19-02-01 20:16:36
00012,373,33086,113.812197301,22.6726485394,19-02-01 20:17:36
00012,374,18913,113.814509634,22.6739609958,19-02-01 20:19:06
00012,375,18887,113.819043147,22.6769173913,19-02-01 20:22:56
00012,376,19024,113.820183762,22.6799979208,19-02-01 20:25:06
00012,377,777,113.825842619,22.6902405493,19-02-01 20:30:26
00012,378,777,113.825396748,22.6919207655,19-02-01 20:31:26
00012,379,777,113.825278358,22.6923477846,19-02-01 20:31:36
00012,380,777,113.824772577,22.6947390418,19-02-01 20:33:06
00012,381,777,113.824877188,22.6955742798,19-02-01 20:33:27
00012,382,66032,113.827533911,22.6960170549,19-02-01 20:35:46
00012,383,81076,113.827675161,22.6953716686,19-02-01 20:36:16
00012,384,81101,113.827822974,22.6922411688,19-02-01 20:37:26
00012,385,80994,113.82489332,22.6857109189,19-02-01 20:40:16
00012,386,80994,113.824858479,22.6856404981,19-02-01 20:40:21
00012,387,80994,113.823504162,22.6824542507,19-02-01 20:41:26
00012,388,80970,113.8238816,22.6812648,19-02-01 20:46:46
00012,389,80970,113.8238816,22.6812648,19-02-01 20:46:56
00012,390,80970,113.8238816,22.6812648,19-02-01 20:55:06
00013,1,1711,114.111058106,22.5858865678,19-02-01 07:46:03
00013,2,84341,114.114568334,22.5811050465,19-02-01 07:47:16
00013,3,58743,114.115549231,22.5777584695,19-02-01 07:48:26
00013,4,73728,114.106361505,22.5747770465,19-02-01 07:50:16
00013,5,13857,114.104468984,22.5736955278,19-02-01 07:51:06
00013,6,13857,114.103690722,22.5732452082,19-02-01 07:51:16
00013,7,13857,114.102989761,22.5728221205,19-02-01 07:51:26
00013,8,50683,114.08715273,22.5670896839,19-02-01 07:55:16
00013,9,50683,114.086141153,22.568602548,19-02-01 07:55:36
00013,10,51569,114.075191681,22.5719208901,19-02-01 07:58:26
00013,11,19008,114.048224669,22.5655333555,19-02-01 08:02:56
00013,12,19008,114.047439507,22.5655583804,19-02-01 08:03:26
00013,13,27057,114.039702175,22.5636523423,19-02-01 08:04:56
00013,14,10178,114.012446568,22.5599273651,19-02-01 08:10:26
00013,15,75381,114.008434891,22.5581170797,19-02-01 08:11:06
00013,16,75382,114.003509481,22.5560627047,19-02-01 08:12:16
00013,17,56855,113.952399642,22.556516395,19-02-01 08:22:16
00013,18,56856,113.951355605,22.5565901318,19-02-01 08:22:26
00013,19,16731,113.948646902,22.5563784254,19-02-01 08:23:06
00013,20,17488,113.939322229,22.5557365709,19-02-01 08:26:16
00013,21,16723,113.934846411,22.5557190947,19-02-01 08:27:36
00013,22,22965,113.922332838,22.5558849672,19-02-01 08:29:36
00013,23,62665,113.908992701,22.5518778576,19-02-01 08:31:56
00013,24,38480,113.90689625,22.55358302,19-02-01 08:32:23
00013,25,74272,113.902666178,22.5586230689,19-02-01 08:33:46
00013,26,65811,113.899190675,22.5615364777,19-02-01 08:34:46
00013,27,27652,113.893699202,22.5660548958,19-02-01 08:37:06
00013,28,27652,113.892951245,22.5668800468,19-02-01 08:37:16
00013,29,45606,113.880155922,22.579435853,19-02-01 08:39:55
00013,30,12749,113.877916056,22.5816060113,19-02-01 08:41:36
00013,31,12749,113.877429061,22.5821069876,19-02-01 08:41:56
00013,32,60777,113.873238464,22.5867606815,19-02-01 08:43:05
00013,33,204,113.861919321,22.5793459204,19-02-01 08:48:37
00013,34,204,113.86027037,22.5775271648,19-02-01 08:49:17
00013,35,10861,113.849392726,22.5613597529,19-02-01 08:57:37
00013,36,10861,113.85017388,22.5605104988,19-02-01 08:57:47
00013,37,42279,113.85467514,22.552761971,19-02-01 08:59:37
00013,38,42279,113.855217485,22.550461416,19-02-01 08:59:57
00013,39,78897,113.856982904,22.5462213182,19-02-01 09:00:43
00013,40,78896,113.8564849,22.5501098,19-02-01 09:03:17
00013,41,49233,113.856172942,22.5512673043,19-02-01 09:16:20
00013,42,78898,113.853976134,22.5549662587,19-02-01 09:17:07
00013,43,48587,113.849112848,22.5656248515,19-02-01 09:19:57
00013,44,3630,113.850487936,22.56706606,19-02-01 09:20:17
00013,45,78267,113.854356155,22.5710601702,19-02-01 09:22:57
00013,46,237,113.857716762,22.5743800918,19-02-01 09:24:57
00013,47,230,113.858053067,22.5746897854,19-02-01 09:25:02
00013,48,268,113.861458537,22.5782536714,19-02-01 09:27:32
00013,49,268,113.862298065,22.5791427709,19-02-01 09:27:47
00013,50,268,113.8623108,22.5791565477,19-02-01 09:27:57
00013,51,57433,113.864837709,22.581919794,19-02-01 09:29:17
00013,52,82522,113.868410391,22.5846661835,19-02-01 09:32:10
00013,53,34225,113.873188982,22.5861195178,19-02-01 09:33:43
00013,54,68839,113.876480761,22.5824623748,19-02-01 09:34:45
00013,55,68839,113.877145308,22.5817368573,19-02-01 09:34:57
00013,56,68839,113.877249086,22.5816387206,19-02-01 09:35:07
00013,57,81312,113.878218063,22.5807125857,19-02-01 09:35:27
00013,58,21996,113.879295649,22.5796586359,19-02-01 09:35:57
00013,59,39986,113.894903652,22.5644214651,19-02-01 09:39:57
00013,60,11043,113.906643402,22.5532067029,19-02-01 09:43:17
00013,61,73276,113.908633432,22.5501195682,19-02-01 09:43:57
00013,62,28783,113.919609219,22.5552740173,19-02-01 09:45:47
00013,63,34361,113.93521086,22.5549912027,19-02-01 09:48:34
00013,64,76795,113.942340585,22.5548127224,19-02-01 09:51:07
00013,65,27164,113.950576473,22.5559644859,19-02-01 09:52:47
00013,66,27164,113.951827802,22.556027258,19-02-01 09:52:57
00013,67,756,113.95995367,22.5562585097,19-02-01 09:54:17
00013,68,756,113.961157117,22.5564290059,19-02-01 09:54:27
00013,69,758,113.965921061,22.5570369076,19-02-01 09:55:07
00013,70,1062,113.97150688,22.5566849285,19-02-01 09:56:17
00013,71,59527,113.978451201,22.5569793371,19-02-01 09:57:37
00013,72,59527,113.978801259,22.5570372897,19-02-01 09:57:58
00013,73,65677,113.986269087,22.558554545,19-02-01 09:59:09
00013,74,12579,113.988843073,22.5585251926,19-02-01 09:59:47
00013,75,61999,113.994028829,22.5565430579,19-02-01 10:00:37
00013,76,27569,114.017525515,22.5601348955,19-02-01 10:04:07
00013,77,50970,114.025208036,22.5604677223,19-02-01 10:05:10
00013,78,3098,114.026299985,22.5606851406,19-02-01 10:05:37
00013,79,42097,114.037281893,22.5628027374,19-02-01 10:08:07
00013,80,27049,114.042015037,22.5637883681,19-02-01 10:08:47
00013,81,75844,114.049529513,22.5645400024,19-02-01 10:09:53
00013,82,52898,114.053277623,22.5644380472,19-02-01 10:10:58
00013,83,52935,114.055144301,22.5647830954,19-02-01 10:11:17
00013,84,8127,114.068489108,22.5690496304,19-02-01 10:13:07
00013,85,51507,114.072495725,22.5698582229,19-02-01 10:13:37
00013,86,75402,114.082081367,22.5719830525,19-02-01 10:15:07
00013,87,51549,114.08477808,22.5700246942,19-02-01 10:16:37
00013,88,51503,114.088785504,22.5668199151,19-02-01 10:17:57
00013,89,47934,114.09588118,22.5684456873,19-02-01 10:19:47
00013,90,14752,114.098128915,22.5693814564,19-02-01 10:20:17
00013,91,12606,114.102284516,22.5716445369,19-02-01 10:20:57
00013,92,72716,114.10861865,22.5754566568,19-02-01 10:22:47
00013,93,61950,114.117606971,22.575496493,19-02-01 10:24:37
00013,94,61958,114.116620068,22.5771097445,19-02-01 10:24:57
00013,95,42511,114.114376525,22.5828824466,19-02-01 10:25:57
00013,96,63336,114.109403519,22.5910859032,19-02-01 10:28:27
00013,97,45170,114.111435445,22.5966162969,19-02-01 10:29:37
00013,98,58196,114.110056883,22.5884430591,19-02-01 10:33:27
00013,99,58196,114.111442763,22.5862742902,19-02-01 10:49:32
00013,100,58743,114.115473715,22.5772033589,19-02-01 10:52:07
00013,101,14913,114.098589404,22.5701829555,19-02-01 10:55:57
00013,102,14290,114.095601664,22.5689177609,19-02-01 10:56:27
00013,103,3383,114.092873332,22.568196348,19-02-01 10:56:57
00013,104,50680,114.089821068,22.5674410871,19-02-01 10:57:51
00013,105,50680,114.089180211,22.5672960071,19-02-01 10:57:57
00013,106,85749,114.084389666,22.5711210961,19-02-01 10:59:16
00013,107,85749,114.084352119,22.5711560725,19-02-01 10:59:27
00013,108,51614,114.080338679,22.5728178564,19-02-01 11:00:17
00013,109,8182,114.063946893,22.5686908654,19-02-01 11:02:37
00013,110,6257,114.057973536,22.5663967666,19-02-01 11:03:27
00013,111,37301,114.056821509,22.5659265987,19-02-01 11:03:37
00013,112,39086,114.052696843,22.5653213517,19-02-01 11:04:28
00013,113,19008,114.045541339,22.5654127704,19-02-01 11:05:57
00013,114,6452,114.032280204,22.5625785747,19-02-01 11:07:57
00013,115,16288,114.02433285,22.5611879984,19-02-01 11:09:47
00013,116,4562,114.023282356,22.5609687021,19-02-01 11:09:57
00013,117,75382,114.001274245,22.5559464591,19-02-01 11:14:07
00013,118,32945,113.99861999,22.5558760604,19-02-01 11:14:27
00013,119,32945,113.993874441,22.5570592996,19-02-01 11:15:07
00013,120,32945,113.991430905,22.5582139323,19-02-01 11:15:27
00013,121,41179,113.986489573,22.5594007894,19-02-01 11:16:08
00013,122,41179,113.984102638,22.5589441354,19-02-01 11:16:47
00013,123,8648,113.983228963,22.5587463821,19-02-01 11:16:57
00013,124,76774,113.975668566,22.556952761,19-02-01 11:18:37
00013,125,76774,113.973261574,22.5569448126,19-02-01 11:19:07
00013,126,85568,113.957928393,22.5568460958,19-02-01 11:22:07
00013,127,15909,113.943320663,22.5555272382,19-02-01 11:25:07
00013,128,15912,113.941197782,22.5556171758,19-02-01 11:25:44
00013,129,15912,113.940984272,22.5556338804,19-02-01 11:25:47
00013,130,37336,113.931223407,22.5553046114,19-02-01 11:28:37
00013,131,37336,113.923215352,22.5555412113,19-02-01 11:29:37
00013,132,62664,113.913160387,22.5539241699,19-02-01 11:31:37
00013,133,62671,113.901090609,22.5599182414,19-02-01 11:34:07
00013,134,65811,113.90003353,22.5608461925,19-02-01 11:34:20
00013,135,61734,113.896230926,22.5637681873,19-02-01 11:35:37
